id,fecha,temperatura_abrigo_150cm,temperatura_abrigo_150cm_maxima,temperatura_abrigo_150cm_minima,temperatura_intemperie_5cm_minima,temperatura_intemperie_50cm_minima,temperatura_suelo_5cm_media,temperatura_suelo_10cm_media,temperatura_inte_5cm,temperatura_intemperie_150cm_minima,humedad_suelo,precipitacion_pluviometrica,granizo,nieve,heliofania_efectiva,heliofania_relativa,tesion_vapor_media,humedad_media,humedad_media_8_14_20,rocio_medio,duracion_follaje_mojado,velocidad_viento_200cm_media,direccion_viento_200cm,velocidad_viento_1000cm_media,direccion_viento_1000cm,velocidad_viento_maxima,presion_media,radiacion_global,radiacion_neta,evaporacion_tanque,evapotranspiracion_potencial,profundidad_napa,horas_frio,unidad_frio
NH0910,1978-04-02,19.5,30,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-04-03,19.55,25.5,13.6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-04-04,22.75,28,17.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-04-05,22.25,26.5,18,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-04-06,14.5,21,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-04-07,14.5,23,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1.411765,
NH0910,1978-04-08,18.5,27,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-04-09,19.5,28,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-04-10,18.75,27.5,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-04-11,18,24,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-04-12,14,19,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-04-13,17,21,13,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-04-14,22.5,25.5,19.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-04-15,18,27,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-04-16,19.5,30,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-04-17,20.4,26.3,14.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-04-18,15,21,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-04-19,17.25,26,8.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-04-20,17.3,23,11.6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-04-21,16,25,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-04-22,15.5,23,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-04-23,17,26,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-04-24,16.75,22.5,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-04-25,15,19.5,10.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-04-26,15,21,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-04-27,18.8,29.7,7.9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-04-28,19.9,24.4,15.4,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-04-29,18.5,25,12,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-04-30,15,23,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-05-01,17.5,28,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-05-02,16.5,26,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-05-03,17.5,24,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-05-04,16.4,23.5,9.3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-05-05,23.45,28.5,18.4,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-05-06,16.5,26,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-05-07,17.5,27,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-05-08,20.5,26,15,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-05-09,17.65,23.8,11.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-05-10,19.8,26,13.6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-05-11,22.75,28.5,17,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-05-12,21.75,24,19.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-05-13,20.5,28,13,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-05-14,16.5,23,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-05-15,13.25,18.5,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-05-16,11.5,16.5,6.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1.2,
NH0910,1978-05-17,11.8,17.6,6,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,2.068965,
NH0910,1978-05-18,10.5,14,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-05-19,12,16.5,7.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-05-20,12,20,4,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,4.5,
NH0910,1978-05-21,11,22,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,7.636364,
NH0910,1978-05-22,16.05,28,4.1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2.912134,
NH0910,1978-05-23,12.85,21.5,4.2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,3.884393,
NH0910,1978-05-24,13,19.5,6.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0.9230769,
NH0910,1978-05-25,7,13,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,12,
NH0910,1978-05-26,8.5,17,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,9.882353,
NH0910,1978-05-27,9.5,19,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,8.842105,
NH0910,1978-05-28,12.5,22,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,5.052631,
NH0910,1978-05-29,7.75,15,0.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,10.75862,
NH0910,1978-05-30,6.25,12.5,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,13.44,
NH0910,1978-05-31,5.65,11,0.3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,15.02804,
NH0910,1978-06-01,6.5,14,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,12.8,
NH0910,1978-06-02,7,12.5,1.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,12,
NH0910,1978-06-03,10,19,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,8,
NH0910,1978-06-04,10.25,20.5,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,8.195122,
NH0910,1978-06-05,6.099999,16.8,-4.6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,13.00935,
NH0910,1978-06-06,8.5,15,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,9.230769,
NH0910,1978-06-07,10.5,18,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,6.4,
NH0910,1978-06-08,7.5,16,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,11.29412,
NH0910,1978-06-09,7.5,14.5,0.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,11.14286,
NH0910,1978-06-10,10.5,19.5,1.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,7.333333,
NH0910,1978-06-11,11.75,16.5,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-06-12,7.5,16,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,11.29412,
NH0910,1978-06-13,9.75,17.5,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,7.741935,
NH0910,1978-06-14,10.25,19.5,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,7.783784,
NH0910,1978-06-15,14.95,22.9,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-06-16,9.5,16,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,7.384615,
NH0910,1978-06-17,8.75,18.5,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,9.846154,
NH0910,1978-06-18,6.25,17.5,-5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,12.8,
NH0910,1978-06-19,8,12,4,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,9,
NH0910,1978-06-20,5,16,-6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,14.18182,
NH0910,1978-06-21,6,13,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,13.71429,
NH0910,1978-06-22,7.75,16.5,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,10.97143,
NH0910,1978-06-23,9.9,15.8,4,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,6.101695,
NH0910,1978-06-24,12,17,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-06-25,14,15.5,12.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-06-26,11.5,15,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-06-27,12,15,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-06-28,13.75,16.5,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-06-29,13.5,16,11,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-06-30,7.9,12.4,3.4,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,9.599999,
NH0910,1978-07-01,11.75,18,5.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2.88,
NH0910,1978-07-02,8,17,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,10.66667,
NH0910,1978-07-03,8,19,-3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,10.90909,
NH0910,1978-07-04,11.75,17.5,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2.086957,
NH0910,1978-07-05,16.25,21.5,11,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-07-06,14.5,16.5,12.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-07-07,14,18,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-07-08,13.5,17,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-07-09,13.5,17,10,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-07-10,14.5,19,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-07-11,13,17,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-07-12,12.25,16.5,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-07-13,15.25,19.5,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-07-14,14,17.5,10.5,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-07-15,19.5,22,17,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-07-16,12.75,16,9.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-07-17,8.5,14,3,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,8.727273,
NH0910,1978-07-18,8.5,13.5,3.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,8.4,
NH0910,1978-07-19,11.1,16.7,5.5,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,3.214286,
NH0910,1978-07-20,12.9,18,7.8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-07-21,14,20,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-07-22,23,26,20,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-07-23,22.5,28,17,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-07-24,7.5,14,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,11.07692,
NH0910,1978-07-25,8,16,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,10.5,
NH0910,1978-07-26,10.75,17.5,4,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,5.333333,
NH0910,1978-07-27,7,12,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,12,
NH0910,1978-07-28,5.25,11.5,-1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,15.36,
NH0910,1978-07-29,9,17,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,9,
NH0910,1978-07-30,10,18,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,7.5,
NH0910,1978-07-31,7.15,11.5,2.8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,11.58621,
NH0910,1978-08-01,11,14,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-08-02,15.05,18.5,11.6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-08-03,22.25,26.5,18,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-08-04,15,20,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-08-05,18,27,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-08-06,11.5,16,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-08-07,8,14,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,10,
NH0910,1978-08-08,5.5,12.5,-1.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,14.57143,
NH0910,1978-08-09,5.5,11.5,-0.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,15,
NH0910,1978-08-10,5,10,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,16.8,
NH0910,1978-08-11,11.75,21.7,1.8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,6.271356,
NH0910,1978-08-12,8.25,16,0.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,10.06452,
NH0910,1978-08-13,5.25,12.5,-2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,14.89655,
NH0910,1978-08-14,3.75,10.7,-3.2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,17.61151,
NH0910,1978-08-15,4.25,9.5,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,18.28572,
NH0910,1978-08-16,5.25,10.5,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,16,
NH0910,1978-08-17,9,20,-2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,9.818182,
NH0910,1978-08-18,11.45,20.1,2.8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,5.826589,
NH0910,1978-08-19,7,14,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,12,
NH0910,1978-08-20,6.5,13,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,12.92308,
NH0910,1978-08-21,7.5,16,-1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,11.29412,
NH0910,1978-08-22,7.5,11,4,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,10.28571,
NH0910,1978-08-23,6.75,13.5,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,12.44444,
NH0910,1978-08-24,4.25,10,-1.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,17.73913,
NH0910,1978-08-25,4.75,9.5,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,17.68421,
NH0910,1978-08-26,6,18,-6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,13,
NH0910,1978-08-27,11.25,18,4.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,4.444445,
NH0910,1978-08-28,12,18,6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2,
NH0910,1978-08-29,12.75,21.5,4,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,4.114286,
NH0910,1978-08-30,6.25,14,-1.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,13.16129,
NH0910,1978-08-31,10,16,4,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,6,
NH0910,1978-09-01,10.25,19.5,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,7.783784,
NH0910,1978-09-02,10,19,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,8,
NH0910,1978-09-03,7.5,15,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,11.2,
NH0910,1978-09-04,9.95,16.5,3.4,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,6.595419,
NH0910,1978-09-05,10,16,4,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,6,
NH0910,1978-09-06,10.75,13,8.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-09-07,12,19,5,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,3.428571,
NH0910,1978-09-08,12.25,15.5,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-09-09,7.25,12.5,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,11.42857,
NH0910,1978-09-10,14.5,20,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-09-11,16,22.5,9.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-09-12,16,23,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-09-13,16.75,21.5,12,,,,,,,,28.5,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-09-14,12.85,19.3,6.4,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1.116279,
NH0910,1978-09-15,13.4,19.4,7.4,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-09-16,15.5,20,11,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-09-17,16.25,21,11.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-09-18,12.5,18.5,6.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,
NH0910,1978-09-19,17.5,25,10,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-09-20,12.25,16.5,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-09-21,15.5,21,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-09-22,15,23.5,6.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0.7058824,
NH0910,1978-09-23,17.5,21,14,,,,,,,,17.5,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-09-24,20.25,23.5,17,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-09-25,17,24,10,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-09-26,15.25,21,9.5,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-09-27,12,16,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-09-28,13.25,17,9.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-09-29,18,26,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-09-30,17,27,7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-10-01,17.75,27.5,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-10-02,9.75,12,7.5,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-10-03,11.75,16,7.5,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-10-04,10.75,12,9.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-10-05,13.5,19,8,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-10-06,11.75,13.5,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-10-07,14,16,12,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-10-08,16.25,21,11.5,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-10-09,16,20,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-10-10,22,26,18,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-10-11,11,16.5,5.5,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,3.272727,
NH0910,1978-10-12,12.75,17,8.5,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-10-13,14.5,19.5,9.5,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-10-14,14,23,5,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,2.666667,
NH0910,1978-10-15,15,25,5,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,2.4,
NH0910,1978-10-16,15.5,20,11,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-10-17,15.25,17.5,13,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-10-18,13.75,18.5,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-10-19,14.75,19.5,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-10-20,16,19,13,,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-10-21,14.5,23,6,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,1.411765,
NH0910,1978-10-22,21.25,26.5,16,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-10-23,26.25,29.5,23,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-10-24,18.75,27.5,10,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-10-25,19.75,23.5,16,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-10-26,23,27,19,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-10-27,18,23,13,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-10-28,20.5,31,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-10-29,20,29,11,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-10-30,19.9,27.8,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-10-31,18.1,27.6,8.6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-11-01,17.65,23.7,11.6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-11-02,17.75,26,9.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-11-03,23.3,30,16.6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-11-04,20.25,27,13.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-11-05,22.25,31,13.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-11-06,19.5,23,16,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-11-07,20.75,29,12.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-11-08,21.65,31.1,12.2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-11-09,25.5,32.5,18.5,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-11-10,23.5,30.5,16.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-11-11,20.5,27,14,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-11-12,17.25,25.5,9,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-11-13,18,27,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-11-14,15.75,20,11.5,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-11-15,16.5,23,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-11-16,16.75,24.5,9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-11-17,22.8,28.7,16.9,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-11-18,20,28,12,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-11-19,20.75,29,12.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-11-20,18.5,27,10,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-11-21,18.25,26.1,10.4,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-11-22,21,26.6,15.4,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-11-23,18.35,26.2,10.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-11-24,21.6,27.5,15.7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-11-25,19.75,29,10.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-11-26,20.75,31,10.5,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-11-27,20.25,26.9,13.6,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-11-28,19.6,26.1,13.1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-11-29,19.4,27.3,11.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-11-30,23.6,30.5,16.7,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-12-01,24.75,30,19.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-12-02,14.75,19.5,10,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-12-03,12.5,15,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-12-04,22.5,27,18,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-12-05,16.25,22,10.5,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-12-06,17.75,23.6,11.9,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-12-07,22.05,31.6,12.5,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-12-08,22.5,29,16,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,
NH0910,1978-12-09,24,32.5,15.5,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,0,
