id,fecha,temperatura_abrigo_150cm,temperatura_abrigo_150cm_maxima,temperatura_abrigo_150cm_minima,temperatura_intemperie_5cm_minima,temperatura_intemperie_50cm_minima,temperatura_suelo_5cm_media,temperatura_suelo_10cm_media,temperatura_inte_5cm,temperatura_intemperie_150cm_minima,humedad_suelo,precipitacion_pluviometrica,granizo,nieve,heliofania_efectiva,heliofania_relativa,tesion_vapor_media,humedad_media,humedad_media_8_14_20,rocio_medio,duracion_follaje_mojado,velocidad_viento_200cm_media,direccion_viento_200cm,velocidad_viento_1000cm_media,direccion_viento_1000cm,velocidad_viento_maxima,presion_media,radiacion_global,radiacion_neta,evaporacion_tanque,evapotranspiracion_potencial,profundidad_napa,horas_frio,unidad_frio
NH0437,1981-04-04,19.75,25.6,13.9,9,,,,,,,0,0,0,10.4,89,18.2,,73,16,,5.6,,7,,,,20.3,,,3.2,,0,
NH0437,1981-04-05,22.2,27.4,17,13,,,,,,,0,0,0,9,77,18.9,,70,16.6,,7.2,,9,,,,18.2,,,3.6,,0,
NH0437,1981-04-06,24.25,30.9,17.6,13,,,,,,,0,0,0,8.9,77,21.3,,67,18.5,,5.6,,7,,,,18,,,3.7,,0,
NH0437,1981-04-07,26.85,34.4,19.3,15,,,,,,,0,0,0,9.6,83,24.3,,68,20.6,,5.6,,7,,,,18.8,,,4.2,,0,
NH0437,1981-04-08,28.1,34,22.2,19.2,,,,,,,0,0,0,9,78,27.3,,72,22.5,,7.2,,9,,,,17.9,,,4.3,,0,
NH0437,1981-04-09,28.05,34.4,21.7,20.8,,,,,,,12.2,0,0,6.8,59,25,,73,21.1,,8.8,,11,,,,14.7,,,4.2,,0,
NH0437,1981-04-10,23.95,26.6,21.3,19.1,,,,,,,6,0,0,0.6,5,25.3,,84,21.3,,5.6,,7,,,,6,,,1.7,,0,
NH0437,1981-04-11,23.55,26.2,20.9,17.5,,,,,,,0,0,0,1,9,25.8,,89,21.6,,4.8,,6,,,,6.5,,,1.6,,0,
NH0437,1981-04-12,24.15,26.1,22.2,20.8,,,,,,,23,0,0,1.2,10,27,,89,22.4,,7.2,,9,,,,6.8,,,1.7,,0,
NH0437,1981-04-13,22.25,24,20.5,19.3,,,,,,,4,0,0,0.9,8,23.5,,91,20.1,,7.2,,9,,,,6.3,,,1.7,,0,
NH0437,1981-04-14,19.05,22.1,16,16.8,,,,,,,0,0,0,2.761267,24,19.7,,87,17.3,,8.8,,11,,,,8.8,,,1.7,,0,
NH0437,1981-04-15,18.2,22.4,14,11.4,,,,,,,0,0,0,5.8,51,18.9,,85,16.6,,7.2,,9,,,,12.8,,,2,,0,
NH0437,1981-04-16,19.45,23.9,15,11,,,,,,,0,0,0,10,88,17.1,,77,15,,8.8,,11,,,,18.4,,,3.1,,0,
NH0437,1981-04-17,19.4,24.3,14.5,11,,,,,,,0,0,0,10,89,18,,79,15.8,,10.4,,13,,,,18.3,,,3,,0,
NH0437,1981-04-18,19.7,26.2,13.2,8.8,,,,,,,0,0,0,9.6,85,17.5,,74,15.4,,4.8,,6,,,,17.6,,,2.7,,0,
NH0437,1981-04-19,21.05,27.1,15,10.9,,,,,,,9,0,0,9.6,85,22.2,,89,19.2,,4.8,,6,,,,17.5,,,2.7,,0,
NH0437,1981-04-20,23.5,28.9,18.1,14.8,,,,,,,0,0,0,9.4,84,22.3,,77,19.2,,3.2,,4,,,,17.2,,,3,,0,
NH0437,1981-04-21,22.4,28.6,16.2,11.6,,,,,,,19,0,0,8.6,77,20.8,,79,18.1,,11.2,,14,,,,16,,,3.3,,0,
NH0437,1981-04-22,19.2,21.5,16.9,16.5,,,,,,,21.5,0,0,3.7,33,18.9,,88,16.6,,1.6,,2,,,,9.5,,,1.6,,0,
NH0437,1981-04-23,18.95,23.6,14.3,9.9,,,,,,,0,0,0,6.4,57,18,,82,15.8,,11.2,,14,,,,13,,,2.4,,0,
NH0437,1981-04-24,16.6,20.2,13,10.4,,,,,,,0,0,0,2.8,25,13.2,,70,11.1,,11.2,,14,,,,8.3,,,2.3,,0,
NH0437,1981-04-25,14.75,16,13.5,11.9,,,,,,,21.3,0,0,0.5,5,16.2,,93,14.2,,10.4,,13,,,,5.3,,,0.9,,0,
NH0437,1981-04-26,15.4,19.4,11.4,7.1,,,,,,,0,0,0,1.9,17,16.7,,89,14.7,,7.2,,9,,,,7,,,1.1,,0,
NH0437,1981-04-27,17.2,22.4,12,8,,,,,,,0,0,0,9.5,86,17.5,,85,15.4,,3.2,,4,,,,16.6,,,2,,0,
NH0437,1981-04-28,16.65,19.7,13.6,11.2,,,,,,,0,0,0,6.8,62,14.4,,79,12.4,,19.2,,24,,,,13.1,,,2.8,,0,
NH0437,1981-04-29,14.45,19.5,9.4,6.5,,,,,,,0,0,0,6.4,58,13.6,,85,11.5,,0.8,,1,,,,12.5,,,1.4,,0,
NH0437,1981-04-30,15.8,22,9.6,5,,,,,,,0,0,0,8.3,76,14.6,,77,12.6,,4.8,,6,,,,14.8,,,1.8,,0,
NH0437,1981-05-01,16.05,22.2,9.9,4.6,,,,,,,0,0,0,8.2,75,14.9,,77,12.9,,7.2,,9,,,,14.6,,,1.9,,0,
NH0437,1981-05-02,17.5,23.4,11.6,7.7,,,,,,,0,0,0,7.2,66,15.1,,75,13.1,,4.8,,6,,,,13.2,,,1.9,,0,
NH0437,1981-05-03,21.85,29.4,14.3,7.6,,,,,,,0,0,0,8.8,81,20.5,,73,17.9,,5.6,,7,,,,15.1,,,2.5,,0,
NH0437,1981-05-04,25.3,30.5,20.1,15.5,,,,,,,0,0,0,7.8,72,25.7,,78,21.5,,5.6,,7,,,,13.8,,,2.8,,0,
NH0437,1981-05-05,27.7,32.9,22.5,19.7,,,,,,,2,0,0,8.2,76,28.1,,74,23,,8.8,,11,,,,14.2,,,3.5,,0,
NH0437,1981-05-06,27.7,31.8,23.6,21.7,,,,,,,3.8,0,0,6.4,59,27.6,,79,22.7,,14.4,,18,,,,12,,,3.7,,0,
NH0437,1981-05-07,26.95,31.8,22.1,20,,,,,,,0,0,0,9.4,87,22.7,,66,19.5,,12.8,,16,,,,15.5,,,4.2,,0,
NH0437,1981-05-08,26.25,31.3,21.2,18.5,,,,,,,1,0,0,9.4,87,23.6,,70,20.2,,7.2,,9,,,,15.4,,,3.3,,0,
NH0437,1981-05-09,22.4,23.8,21,18.5,,,,,,,4.5,0,0,2,19,24.4,,93,20.7,,5.6,,7,,,,6.5,,,1.4,,0,
NH0437,1981-05-10,22.8,25.3,20.3,18.6,,,,,,,0,0,0,0.1,1,25.1,,92,21.2,,5.6,,7,,,,4.3,,,1.2,,0,
NH0437,1981-05-11,25.35,29.8,20.9,19,,,,,,,0,0,0,5.5,51,25.2,,78,21.2,,8.8,,11,,,,10.5,,,2.6,,0,
NH0437,1981-05-12,25.75,30.2,21.3,18.3,,,,,,,73,0,0,3.9,36,22.8,,70,19.6,,5.6,,7,,,,8.6,,,2.4,,0,
NH0437,1981-05-13,20.1,23.9,16.3,19.8,,,,,,,0,0,0,0,0,19.4,,91,17,,7.2,,9,,,,4,,,1.4,,0,
NH0437,1981-05-14,18.4,21,15.8,13.5,,,,,,,0,0,0,1.1,10,18.8,,88,16.5,,3.2,,4,,,,5.3,,,1,,0,
NH0437,1981-05-15,19.2,23.4,15,10.5,,,,,,,0,0,0,7.2,68,19.1,,87,16.8,,5.6,,7,,,,12.3,,,1.7,,0,
NH0437,1981-05-16,17.6,22.7,12.5,8.5,,,,,,,0,0,0,9.1,86,17.4,,82,15.3,,5.6,,7,,,,14.4,,,1.6,,0,
NH0437,1981-05-17,20.25,22.9,17.6,14.5,,,,,,,0.3,0,0,1,9,21.6,,90,18.7,,7.2,,9,,,,5.1,,,1.1,,0,
NH0437,1981-05-18,25,29.5,20.5,14.5,,,,,,,0,0,0,4.4,42,23.6,,78,20.2,,8.8,,11,,,,8.9,,,2.4,,0,
NH0437,1981-05-19,22.05,29.2,14.9,17.5,,,,,,,0,0,0,2.4,23,22,,84,19,,7.2,,9,,,,6.6,,,1.6,,0,
NH0437,1981-05-20,12.85,16.7,9,6.5,,,,,,,0,0,0,8.3,79,10.8,,75,8.1,,7.2,,9,,,,13.2,,,1.5,,0,
NH0437,1981-05-21,16.05,22.2,9.9,5,,,,,,,0,0,0,1.4,13,18.7,,88,16.4,,4.8,,6,,,,5.4,,,0.7,,0,
NH0437,1981-05-22,23.35,29.6,17.1,14.5,,,,,,,0,0,0,8.7,83,24.1,,80,20.5,,4.8,,6,,,,13.5,,,2.1,,0,
NH0437,1981-05-23,25.3,29.6,21,19,,,,,,,0,0,0,8.9,85,23.4,,74,20,,12,,15,,,,13.6,,,3.2,,0,
NH0437,1981-05-24,24.45,30,18.9,16.7,,,,,,,0,0,0,9,86,24.3,,77,20.6,,8.8,,11,,,,13.7,,,2.6,,0,
NH0437,1981-05-25,19.8,23.5,16.1,15.6,,,,,,,5.8,0,0,0,0,18.1,,95,15.9,,12.8,,16,,,,3.8,,,1.8,,0,
NH0437,1981-05-26,16.35,17.3,15.4,14.5,,,,,,,0,0,0,0,0,16.9,,90,14.9,,12.8,,16,,,,3.7,,,1,,0,
NH0437,1981-05-27,16.55,19.1,14,12.5,,,,,,,0,0,0,0,0,15,,77,13,,7.2,,9,,,,3.7,,,1.3,,0,
NH0437,1981-05-28,18.7,23.4,14,10,,,,,,,0,0,0,6.7,64,16.4,,72,14.4,,3.2,,4,,,,11,,,1.5,,0,
NH0437,1981-05-29,19.9,24.9,14.9,12,,,,,,,0,0,0,6.7,64,20.8,,89,18.1,,3.2,,4,,,,10.9,,,1.4,,0,
NH0437,1981-05-30,21.8,26.6,17,13,,,,,,,0,0,0,9,87,19.8,,79,17.3,,11.2,,14,,,,13.4,,,2.4,,0,
NH0437,1981-05-31,22.5,27.5,17.5,13.5,,,,,,,0,0,0,8.8,85,19.5,,73,17.1,,10.4,,13,,,,13.1,,,2.5,,0,
NH0437,1981-06-01,19.55,21.9,17.2,16,,,,,,,11,0,0,0.3,3,18.9,,88,16.6,,8.8,,11,,,,4,,,1.3,,0,
NH0437,1981-06-02,16.3,18.7,13.9,13.8,,,,,,,0,0,0,4.5,43,14.2,,81,12.2,,14.4,,18,,,,8.4,,,1.9,,0,
NH0437,1981-06-03,12.15,17.3,7,3.5,,,,,,,0,0,0,8.7,84,12.3,,83,10,,8.8,,11,,,,12.9,,,1,,0,
NH0437,1981-06-04,12.15,18.3,6,0.5,,,,,,,0,0,0,9.1,88,11.5,,81,9,,4.8,,6,,,,13.2,,,1,,1.95122,
NH0437,1981-06-05,11.6,17.6,5.6,0.7,,,,,,,0,0,0,6.4,62,11.2,,71,8.6,,5.6,,7,,,,10.3,,,1,,2.8,
NH0437,1981-06-06,13.7,17.3,10.1,9.6,,,,,,,0,0,0,3.6,35,11.2,,78,8.6,,8.8,,11,,,,7.4,,,1.5,,0,
NH0437,1981-06-07,11.05,16.9,5.2,0.8,,,,,,,0,0,0,8.6,83,11.3,,85,8.8,,3.2,,4,,,,12.6,,,0.8,,3.692308,
NH0437,1981-06-08,11.75,17.7,5.8,1,,,,,,,0,0,0,6.9,67,11.7,,79,9.3,,7.2,,9,,,,10.8,,,1,,2.420168,
NH0437,1981-06-09,14.3,20.7,7.9,3,,,,,,,0,0,0,6.7,65,14.3,,81,12.3,,3.2,,4,,,,10.6,,,0.9,,0,
NH0437,1981-06-10,16.45,20.3,12.6,10.3,,,,,,,0,0,0,4.1,40,14.9,,84,12.9,,7.2,,9,,,,7.8,,,1.3,,0,
NH0437,1981-06-11,12.85,19.4,6.3,2.6,,,,,,,0,0,0,8.9,87,12.6,,83,10.4,,4.8,,6,,,,12.8,,,0.9,,1.282442,
NH0437,1981-06-12,12.65,19.8,5.5,1.5,,,,,,,0,0,0,7.6,74,12.6,,85,10.4,,4.8,,6,,,,11.4,,,0.9,,2.517483,
NH0437,1981-06-13,13.15,19.5,6.8,3.5,,,,,,,0,0,0,5.1,50,11.9,,81,9.5,,5.6,,7,,,,8.8,,,1.1,,0.3779524,
NH0437,1981-06-14,9.450001,17.2,1.7,-3,,,,,,,0,0,0,9.1,89,9,,71,5.4,,4.8,,6,,,,13,,,0.9,,8.206451,
NH0437,1981-06-15,13.55,21,6.1,1.5,,,,,,,0,0,0,9,88,12,,75,9.7,,4.8,,6,,,,12.8,,,1.1,,1.449665,
NH0437,1981-06-16,9.55,12.5,6.6,3.5,,,,,,,0,0,0,6.6,64,8.5,,70,4.6,,21.6,,27,,,,10.3,,,2,,1.627119,
NH0437,1981-06-17,6.25,11.1,1.4,-1.5,,,,,,,0,0,0,9,88,6.5,,74,0.9,,7.2,,9,,,,12.8,,,0.9,,13.85567,
NH0437,1981-06-18,5.45,13.8,-2.9,-8,,,,,,,0,0,0,7.9,77,5.9,,58,-0.5,,1.6,,2,,,,11.7,,,0.6,,14.22754,
NH0437,1981-06-19,6.15,12.9,-0.6,-5,,,,,,,0,0,0,4.3,42,7.5,,80,2.9,,3.2,,4,,,,7.9,,,0.7,,13.51111,
NH0437,1981-06-20,7.400001,17.7,-2.9,-6.9,,,,,,,0,0,0,8.5,83,7.8,,67,3.4,,7.2,,9,,,,12.3,,,0.9,,11.53398,
NH0437,1981-06-21,11.65,19,4.3,0,,,,,,,24.5,0,0,4.3,42,12.2,,77,9.9,,10.4,,13,,,,7.9,,,0.9,,4.408163,
NH0437,1981-06-22,13,15.1,10.9,10.8,,,,,,,0,0,0,0,0,13.3,,90,11.2,,12.8,,16,,,,3.5,,,1,,0,
NH0437,1981-06-23,11.1,17.3,4.9,0,,,,,,,0,0,0,9,88,10.5,,79,7.7,,7.2,,9,,,,12.8,,,1,,4.064516,
NH0437,1981-06-24,14.6,21.7,7.5,2,,,,,,,0,0,0,9.1,89,12.2,,74,9.9,,5.6,,7,,,,12.9,,,1.2,,0,
NH0437,1981-06-25,15.2,20.7,9.7,3.6,,,,,,,0,0,0,4,39,18.3,,89,16.1,,4.8,,6,,,,7.6,,,0.7,,0,
NH0437,1981-06-26,15.1,18.4,11.8,11.4,,,,,,,0.5,0,0,0,0,15.9,,95,13.9,,5.6,,7,,,,3.5,,,0.7,,0,
NH0437,1981-06-27,17.2,20.3,14.1,13.5,,,,,,,0,0,0,1.5,15,17.9,,89,15.8,,4.8,,6,,,,5,,,0.9,,0,
NH0437,1981-06-28,15.85,17.5,14.2,14.1,,,,,,,0,0,0,0,0,16.8,,94,14.8,,3.2,,4,,,,3.5,,,0.7,,0,
NH0437,1981-06-29,16.35,18.2,14.5,10.6,,,,,,,0,0,0,0,0,18.4,,96,16.2,,1.6,,2,,,,3.5,,,0.6,,0,
NH0437,1981-06-30,17.6,21.1,14.1,10.7,,,,,,,0,0,0,6.5,63,16.6,,85,14.6,,4.8,,6,,,,10.3,,,1.2,,0,
NH0437,1981-07-01,13.75,20.6,6.9,2,,,,,,,0,0,0,8.9,87,12.1,,76,9.8,,7.2,,9,,,,12.8,,,1.2,,0.1751823,
NH0437,1981-07-02,10.65,15.4,5.9,2.5,,,,,,,0,0,0,7.7,75,9.5,,79,6.2,,5.6,,7,,,,11.6,,,1,,2.778947,
NH0437,1981-07-03,9.45,16.5,2.4,-3.5,,,,,,,0,0,0,9,87,9.4,,80,6.1,,5.6,,7,,,,12.9,,,0.9,,7.829787,
NH0437,1981-07-04,12.25,20,4.5,-1.5,,,,,,,0,0,0,8.9,86,12.2,,83,9.9,,5.6,,7,,,,12.9,,,0.9,,3.870968,
NH0437,1981-07-05,14.25,21.5,7,3.5,,,,,,,0,0,0,9,87,12.2,,77,9.9,,9.6,,12,,,,13,,,1.5,,0,
NH0437,1981-07-06,16.55,22.2,10.9,6.2,,,,,,,0,0,0,8.4,81,12.7,,68,10.5,,11.2,,14,,,,12.4,,,2,,0,
NH0437,1981-07-07,16.85,23.1,10.6,6,,,,,,,0,0,0,9,87,13.7,,75,11.6,,7.2,,9,,,,13.1,,,1.6,,0,
NH0437,1981-07-08,17.25,23.4,11.1,8,,,,,,,0,0,0,9,87,12.7,,66,10.5,,11.2,,14,,,,13.1,,,2.2,,0,
NH0437,1981-07-09,16.45,18.6,14.3,11.3,,,,,,,14.3,0,0,0,0,16,,79,14,,7.2,,9,,,,3.6,,,1,,0,
NH0437,1981-07-10,16.45,18.3,14.6,13.5,,,,,,,0,0,0,2.8,27,16,,93,14,,4.8,,6,,,,6.6,,,1.1,,0,
NH0437,1981-07-11,14.3,16.4,12.2,9.3,,,,,,,0,0,0,0,0,15,,93,13,,4.8,,6,,,,3.6,,,0.7,,0,
NH0437,1981-07-12,16.75,20.5,13,8.5,,,,,,,0,0,0,1.8,17,18.5,,94,16.3,,7.2,,9,,,,5.6,,,0.8,,0,
NH0437,1981-07-13,22.55,29,16.1,13.4,,,,,,,0,0,0,7.6,73,21.2,,74,18.4,,9.6,,12,,,,11.8,,,2.2,,0,
NH0437,1981-07-14,24.7,29.1,20.3,16.8,,,,,,,0,0,0,8.2,79,20,,67,17.5,,5.6,,7,,,,12.5,,,2.5,,0,
NH0437,1981-07-15,18,21.3,14.7,16.1,,,,,,,4.8,0,0,0.8,8,18.3,,95,16.1,,10.4,,13,,,,4.5,,,1.1,,0,
NH0437,1981-07-16,12.15,15.3,9,8.8,,,,,,,0,0,0,0,0,11.2,,92,8.6,,24,,30,,,,3.7,,,1.9,,0,
NH0437,1981-07-17,6.5,10.4,2.6,0.2,,,,,,,0,0,0,8.7,83,7.6,,79,3,,12.8,,16,,,,13.2,,,1.2,,13.53846,
NH0437,1981-07-18,5.4,10.1,0.7,-3.3,,,,,,,0,0,0,8.9,85,6.7,,75,1.3,,11.2,,14,,,,13.5,,,1.1,,16.08511,
NH0437,1981-07-19,8.2,13.9,2.5,-2.5,,,,,,,0,0,0,7.9,75,8.8,,79,5.1,,8.8,,11,,,,12.4,,,1,,9.473684,
NH0437,1981-07-20,8.400001,15.6,1.2,-4.5,,,,,,,0,0,0,9.1,87,9.1,,79,5.6,,3.2,,4,,,,13.8,,,0.8,,9.666667,
NH0437,1981-07-21,11.2,17.6,4.8,1.1,,,,,,,0.3,0,0,8.6,82,10.6,,80,7.8,,4.8,,6,,,,13.3,,,1.1,,4.125,
NH0437,1981-07-22,11.9,16.2,7.6,1.5,,,,,,,0,0,0,1,10,11.9,,86,9.5,,13.6,,17,,,,4.9,,,1.2,,0,
NH0437,1981-07-23,8.15,10.8,5.5,8.5,,,,,,,0,0,0,0,0,10,,90,7,,11.2,,14,,,,3.8,,,0.7,,6.792453,
NH0437,1981-07-24,7.85,14.7,1,-4,,,,,,,0,0,0,8.2,78,8.1,,77,3.9,,3.2,,4,,,,13,,,0.9,,10.51095,
NH0437,1981-07-25,10.3,16.7,3.9,-1,,,,,,,0,0,0,9.3,88,9.1,,69,5.6,,4.8,,6,,,,14.3,,,1.2,,5.812499,
NH0437,1981-07-26,13,21.2,4.8,-1.5,,,,,,,0,0,0,9.2,87,9.6,,70,6.4,,4.8,,6,,,,14.3,,,1.5,,3.219512,
NH0437,1981-07-27,14.25,23.4,5.1,0,,,,,,,0,0,0,8.9,84,12.7,,75,10.5,,5.6,,7,,,,14,,,1.5,,2.491803,
NH0437,1981-07-28,19.2,27.6,10.8,5.8,,,,,,,0,0,0,6.6,62,15.6,,68,13.6,,8.8,,11,,,,11.5,,,2.2,,0,
NH0437,1981-07-29,22.55,27.6,17.5,13.2,,,,,,,0,0,0,5.5,52,17.8,,67,15.7,,4.8,,6,,,,10.3,,,2.2,,0,
NH0437,1981-07-30,23.4,28.7,18.1,14,,,,,,,0,0,0,6.1,57,17.9,,68,15.8,,5.6,,7,,,,11,,,2.5,,0,
NH0437,1981-07-31,16,19.9,12.1,12,,,,,,,0,0,0,0,0,16.1,,94,14.1,,5.6,,7,,,,4,,,1,,0,
NH0437,1981-08-01,19.3,28.5,10.1,8,,,,,,,0,0,0,6.1,57,18.6,,75,16.4,,10.4,,13,,,,11.2,,,1.9,,0,
NH0437,1981-08-02,24.75,31.2,18.3,15.1,,,,,,,0,0,0,9,84,18.6,,61,16.4,,14.4,,18,,,,14.6,,,4,,0,
NH0437,1981-08-03,25.25,31,19.5,16,,,,,,,0,0,0,8.6,80,19.5,,64,17.1,,4.8,,6,,,,14.2,,,2.9,,0,
NH0437,1981-08-04,23.7,31.8,15.6,11.7,,,,,,,0,0,0,8.3,77,20.4,,71,17.8,,4.8,,6,,,,13.9,,,2.6,,0,
NH0437,1981-08-05,19.3,22,16.6,15.8,,,,,,,4.1,0,0,0,0,17.9,,88,15.8,,11.2,,14,,,,4.2,,,1.7,,0,
NH0437,1981-08-06,15.9,16.9,14.9,13.8,,,,,,,18.5,0,0,0,0,17.1,,97,15,,8.8,,11,,,,4.2,,,0.9,,0,
NH0437,1981-08-07,14.15,15.2,13.1,12,,,,,,,0,0,0,0,0,14.8,,91,12.8,,10.4,,13,,,,4.2,,,1,,0,
NH0437,1981-08-08,14.2,18.7,9.7,4.5,,,,,,,0,0,0,9.6,88,11.5,,77,9,,8.8,,11,,,,15.8,,,2.1,,0,
NH0437,1981-08-09,11.8,18.4,5.2,-0.5,,,,,,,0,0,0,9.7,89,10,,68,7,,4.8,,6,,,,16,,,1.6,,3.272728,
NH0437,1981-08-10,13.3,21,5.6,0.4,,,,,,,0,0,0,10,92,10.6,,67,7.8,,3.2,,4,,,,16.5,,,1.7,,2.181818,
NH0437,1981-08-11,15.05,24,6.1,0,,,,,,,0,0,0,9.8,90,10.3,,59,7.4,,3.2,,4,,,,16.4,,,1.9,,1.206704,
NH0437,1981-08-12,14.8,20.4,9.2,3.5,,,,,,,0,0,0,7.7,70,13.5,,81,11.4,,7.2,,9,,,,13.9,,,1.8,,0,
NH0437,1981-08-13,13.6,20.2,7,1.5,,,,,,,0,0,0,7.6,69,10.7,,70,8,,5.6,,7,,,,13.8,,,1.9,,0,
NH0437,1981-08-14,15.35,24.7,6,5.2,,,,,,,0,0,0,9.7,88,10.7,,59,8,,4.8,,6,,,,16.5,,,2.2,,1.283422,
NH0437,1981-08-15,18.6,26.9,10.3,3.2,,,,,,,0,0,0,9.8,89,12.3,,61,10,,5.6,,7,,,,16.7,,,2.6,,0,
NH0437,1981-08-16,19,28,10,4.6,,,,,,,0,0,0,8.7,79,12.1,,55,9.8,,3.2,,4,,,,15.5,,,2.4,,0,
NH0437,1981-08-17,18.8,27.6,10,4.7,,,,,,,0,0,0,9.5,86,14.2,,70,12.2,,3.2,,4,,,,16.6,,,2.3,,0,
NH0437,1981-08-18,19.6,28.8,10.4,4.5,,,,,,,0,0,0,9.5,85,15,,67,13,,1.6,,2,,,,16.7,,,2.3,,0,
NH0437,1981-08-19,19.3,26.6,12,6.6,,,,,,,0,0,0,9,81,16.3,,75,14.3,,4.8,,6,,,,16.1,,,2.5,,0,
NH0437,1981-08-20,17.6,24.8,10.4,3.1,,,,,,,0,0,0,10.1,90,12.6,,66,10.4,,7.2,,9,,,,17.6,,,2.8,,0,
NH0437,1981-08-21,16.75,26.4,7.1,2,,,,,,,0,0,0,9.3,83,14,,69,12,,3.2,,4,,,,16.7,,,2.2,,0,
NH0437,1981-08-22,19.3,26.9,11.7,7,,,,,,,0,0,0,9.7,86,13.5,,62,11.4,,4.8,,6,,,,17.3,,,2.8,,0,
NH0437,1981-08-23,20.75,29.8,11.7,9.4,,,,,,,0,0,0,9.2,82,15.6,,68,13.6,,4.8,,6,,,,16.8,,,2.9,,0,
NH0437,1981-08-24,20.55,28.2,12.9,8.8,,,,,,,0,0,0,8.1,72,18.7,,75,16.4,,1.6,,2,,,,15.4,,,2.4,,0,
NH0437,1981-08-25,20.1,27.6,12.6,9.5,,,,,,,0,0,0,7.9,70,18.9,,77,16.6,,5.6,,7,,,,15.3,,,2.5,,0,
NH0437,1981-08-26,16.1,20.2,12,11.5,,,,,,,0,0,0,0,0,12.8,,81,10.6,,19.2,,24,,,,4.9,,,2.8,,0,
NH0437,1981-08-27,12,17.9,6.1,1.5,,,,,,,0,0,0,7.2,63,11.7,,74,9.3,,7.2,,9,,,,14.5,,,1.8,,1.830509,
NH0437,1981-08-28,14.35,19.8,8.9,4.5,,,,,,,0,0,0,5.8,51,14.3,,76,12.3,,7.2,,9,,,,12.7,,,1.8,,0,
NH0437,1981-08-29,17.95,23.5,12.4,8.4,,,,,,,0,0,0,3.5,31,17.5,,79,15.4,,7.2,,9,,,,9.7,,,1.8,,0,
NH0437,1981-08-30,16.1,20.4,11.8,11,,,,,,,0,0,0,1.9,17,9.9,,57,6.8,,16.8,,21,,,,7.6,,,3.6,,0,
NH0437,1981-08-31,12.15,14.9,9.4,10.2,,,,,,,5.6,0,0,0,0,11.2,,88,8.6,,5.6,,7,,,,5.1,,,1.3,,0,
NH0437,1981-09-01,12.6,14.4,10.8,9.2,,,,,,,0.2,0,0,0,0,13.5,,93,11.4,,8.8,,11,,,,5.1,,,1,,0,
NH0437,1981-09-02,12.65,15.1,10.2,7.9,,,,,,,1,0,0,0,0,14,,93,12,,7.2,,9,,,,5.2,,,0.9,,0,
NH0437,1981-09-03,13.95,16.9,11,11.2,,,,,,,0,0,0,2.2,19,13.7,,91,11.6,,9.6,,12,,,,8.2,,,1.6,,0,
NH0437,1981-09-04,12.8,20.6,5,-0.8,,,,,,,0,0,0,9.8,85,10.9,,67,8.2,,4.8,,6,,,,18.8,,,2.3,,3.076923,
NH0437,1981-09-05,15.55,23.1,8,1.5,,,,,,,0,0,0,10.1,87,11.8,,63,9.4,,7.2,,9,,,,19.4,,,2.9,,0,
NH0437,1981-09-06,18.05,26.4,9.7,5.2,,,,,,,0,0,0,10.2,88,13.9,,65,11.9,,5.6,,7,,,,19.6,,,3.1,,0,
NH0437,1981-09-07,23.05,33,13.1,9.7,,,,,,,0,0,0,8.7,75,17.2,,55,15.1,,10.4,,13,,,,17.6,,,4.2,,0,
NH0437,1981-09-08,26.5,34.4,18.6,15.4,,,,,,,0,0,0,8.7,74,19.4,,60,17,,9.6,,12,,,,17.7,,,4.7,,0,
NH0437,1981-09-09,18.5,23.1,13.9,11.7,,,,,,,0,0,0,6.3,54,14.1,,69,12.1,,19.2,,24,,,,14.4,,,4,,0,
NH0437,1981-09-10,18,22,14,11.7,,,,,,,0,0,0,2.2,19,11.6,,56,9.2,,14.4,,18,,,,8.6,,,3.6,,0,
NH0437,1981-09-11,16.65,19,14.3,13.2,,,,,,,4.3,0,0,0,0,13.8,,73,11.8,,3.2,,4,,,,5.5,,,1.6,,0,
NH0437,1981-09-12,13.75,15.9,11.6,11.8,,,,,,,28.7,0,0,0,0,13.5,,94,11.4,,11.2,,14,,,,5.6,,,1.5,,0,
NH0437,1981-09-13,10,11.6,8.4,7.5,,,,,,,19,0,0,0,0,10.7,,94,8,,19.2,,24,,,,5.6,,,1.5,,0,
NH0437,1981-09-14,8.05,10,6.1,4.7,,,,,,,0,0,0,0.1,1,8.8,,82,5.1,,17.6,,22,,,,5.8,,,1.6,,5.538462,
NH0437,1981-09-15,9.05,15.1,3,0.2,,,,,,,0,0,0,10.6,89,8.6,,68,4.8,,4.8,,6,,,,21.2,,,2.3,,7.933884,
NH0437,1981-09-16,13.5,20.9,6.1,1.7,,,,,,,0,0,0,10.5,88,10.4,,61,7.5,,7.2,,9,,,,21.1,,,3,,1.45946,
NH0437,1981-09-17,18.3,26.7,9.9,5.7,,,,,,,0,0,0,8.9,75,13.3,,61,11.2,,3.2,,4,,,,18.9,,,3.1,,0,
NH0437,1981-09-18,20,28.7,11.3,6.4,,,,,,,0,0,0,9.1,76,17.7,,69,15.6,,4.8,,6,,,,19.3,,,3.3,,0,
NH0437,1981-09-19,20.05,25,15.1,12.7,,,,,,,3.4,0,0,7.6,63,17.7,,74,15.6,,12.8,,16,,,,17.1,,,3.7,,0,
