id,fecha,temperatura_abrigo_150cm,temperatura_abrigo_150cm_maxima,temperatura_abrigo_150cm_minima,temperatura_intemperie_5cm_minima,temperatura_intemperie_50cm_minima,temperatura_suelo_5cm_media,temperatura_suelo_10cm_media,temperatura_inte_5cm,temperatura_intemperie_150cm_minima,humedad_suelo,precipitacion_pluviometrica,granizo,nieve,heliofania_efectiva,heliofania_relativa,tesion_vapor_media,humedad_media,humedad_media_8_14_20,rocio_medio,duracion_follaje_mojado,velocidad_viento_200cm_media,direccion_viento_200cm,velocidad_viento_1000cm_media,direccion_viento_1000cm,velocidad_viento_maxima,presion_media,radiacion_global,radiacion_neta,evaporacion_tanque,evapotranspiracion_potencial,profundidad_napa,horas_frio,unidad_frio
NH0046,1979-10-02,16.95,20.7,13.2,12.4,,,,,,,0,0,0,4.8,39,13.6,,73,11.5,,16.8,,21,,,,13.4,,,3.5,,0,
NH0046,1979-10-03,16.5,23.1,9.9,7.5,,,,,,,0,0,0,9.2,74,15.7,,75,13.7,,15.2,,19,,,,20.1,,,3.4,,0,
NH0046,1979-10-04,16.85,21.5,12.2,7.8,,,,,,,4.5,0,0,0,0,17.7,,88,15.6,,8.8,,11,,,,6.2,,,1.4,,0,
NH0046,1979-10-05,12.15,14.4,9.9,9.7,,,,,,,0.9,0,0,0,0,11.4,,78,8.9,,14.4,,18,,,,6.2,,,1.9,,0,
NH0046,1979-10-06,15.3,22,8.6,7.5,,,,,,,0,0,0,11.3,90,11.1,,65,8.5,,13.6,,17,,,,23.6,,,4.3,,0,
NH0046,1979-10-07,14.5,24.5,4.5,0.8,,,,,,,0,0,0,11.1,88,11.4,,56,8.9,,4.8,,6,,,,23.4,,,3.4,,3,
NH0046,1979-10-08,18.7,26.6,10.8,8.2,,,,,,,0,0,0,11.4,90,13.5,,59,11.4,,8.8,,11,,,,24,,,4.4,,0,
NH0046,1979-10-09,17.2,24.2,10.2,8.9,,,,,,,0,0,0,10.2,81,14.4,,68,12.4,,18.4,,23,,,,22.2,,,4.5,,0,
NH0046,1979-10-10,19.45,26.8,12.1,8.2,,,,,,,0,0,0,6.2,49,18,,69,15.8,,8.8,,11,,,,16.1,,,3.2,,0,
NH0046,1979-10-11,16.4,21,11.8,9.1,,,,,,,0.9,0,0,0,0,18.1,,87,15.9,,10.4,,13,,,,6.5,,,1.3,,0,
NH0046,1979-10-12,18.8,25.2,12.4,9.9,,,,,,,0,0,0,0.5,4,18.5,,79,16.3,,8.8,,11,,,,7.3,,,1.9,,0,
NH0046,1979-10-13,17.35,25.1,9.6,7.9,,,,,,,7.3,0,0,2.3,18,17.7,,77,15.6,,5.6,,7,,,,10.2,,,2,,0,
NH0046,1979-10-14,15.8,19.5,12.1,9.2,,,,,,,0,0,0,3.1,24,15.9,,87,13.9,,10.4,,13,,,,11.5,,,2.2,,0,
NH0046,1979-10-15,15.1,23.4,6.8,3.9,,,,,,,0,0,0,11.8,92,12.6,,67,10.4,,6.4,,8,,,,25.3,,,3.8,,0.2891564,
NH0046,1979-10-16,17.95,26.4,9.5,4.7,,,,,,,0,0,0,11.5,89,13.6,,58,11.5,,5.6,,7,,,,24.9,,,4.2,,0,
NH0046,1979-10-17,22.95,31.4,14.5,12.4,,,,,,,0,0,0,7.3,57,14.7,,52,12.7,,25.6,,32,,,,18.3,,,7.2,,0,
NH0046,1979-10-18,13.9,21.6,6.2,5.4,,,,,,,17,0,0,0,0,9.2,,86,5.8,,12.8,,16,,,,6.8,,,3,,1.246753,
NH0046,1979-10-19,12.85,18.6,7.1,6.4,,,,,,,0,0,0,7.2,56,12.6,,75,10.4,,12.8,,16,,,,18.3,,,2.9,,0,
NH0046,1979-10-20,19.45,26.3,12.6,10.2,,,,,,,54.9,0,0,7.1,55,15.8,,65,13.8,,15.2,,19,,,,18.2,,,4.4,,0,
NH0046,1979-10-21,17.7,20.4,15,15.3,,,,,,,33.3,0,0,1.3,10,18.1,,95,15.9,,4.8,,6,,,,9,,,1.9,,0,
NH0046,1979-10-22,16.85,20.2,13.5,12.4,,,,,,,0,0,0,7.2,55,15.4,,84,13.4,,15.2,,19,,,,18.5,,,3.7,,0,
NH0046,1979-10-23,13.9,21.8,6,1.8,,,,,,,0,0,0,11.1,85,12,,62,9.7,,7.2,,9,,,,24.9,,,3.7,,1.518987,
NH0046,1979-10-24,18.95,25.7,12.2,6.8,,,,,,,0.4,0,0,8.5,65,17.9,,70,15.8,,4.8,,6,,,,20.8,,,3.6,,0,
NH0046,1979-10-25,21.55,26.5,16.6,12.4,,,,,,,0,0,0,7.1,54,18.5,,73,16.3,,8.8,,11,,,,18.6,,,4.2,,0,
NH0046,1979-10-26,22.05,29.2,14.9,10.7,,,,,,,0,0,0,12.4,94,21.3,,67,18.5,,12,,15,,,,27.3,,,5.4,,0,
NH0046,1979-10-27,21.25,27.3,15.2,18.6,,,,,,,0,0,0,6,45,18.4,,78,16.2,,19.2,,24,,,,16.9,,,4.7,,0,
NH0046,1979-10-28,17.1,23,11.2,10.6,,,,,,,0,0,0,11.3,85,13.4,,67,11.3,,12,,15,,,,25.6,,,4.8,,0,
NH0046,1979-10-29,17.85,22.8,12.9,10,,,,,,,0,0,0,2.1,16,16.4,,86,14.4,,21.6,,27,,,,10.6,,,3.2,,0,
NH0046,1979-10-30,15.1,24.1,6.1,0.7,,,,,,,0,0,0,12.4,93,10.9,,56,8.2,,10.4,,13,,,,27.6,,,4.8,,1.2,
NH0046,1979-10-31,19.2,26.7,11.7,9.7,,,,,,,0,0,0,9.1,68,13.9,,55,11.9,,8,,10,,,,22.2,,,4.6,,0,
NH0046,1979-11-01,19.5,26.9,12.1,7.3,,,,,,,0.2,0,0,6.1,46,17.6,,66,15.5,,8.8,,11,,,,17.3,,,3.7,,0,
NH0046,1979-11-02,22.25,29.2,15.3,10.9,,,,,,,0,0,0,8.5,63,15.6,,53,13.6,,10.4,,13,,,,21.4,,,5.3,,0,
NH0046,1979-11-03,16.7,20.5,12.9,10.7,,,,,,,2.2,0,0,0.3,2,15.5,,75,13.5,,9.6,,12,,,,7.8,,,2.2,,0,
NH0046,1979-11-04,20.2,29.4,11,7,,,,,,,14.9,0,0,11.5,85,19.9,,67,17.4,,7.2,,9,,,,26.5,,,4.8,,0,
NH0046,1979-11-05,19.75,22.7,16.8,16,,,,,,,42.5,0,0,1.9,14,19.5,,87,17.1,,22.4,,28,,,,10.5,,,3.1,,0,
NH0046,1979-11-06,21.55,26.9,16.2,15.2,,,,,,,23.4,0,0,9.1,67,22.2,,84,19.2,,4.8,,6,,,,22.6,,,4.3,,0,
NH0046,1979-11-07,20,23.2,16.8,14.7,,,,,,,3,0,0,3.4,25,17.7,,79,15.6,,19.2,,24,,,,13.1,,,4,,0,
NH0046,1979-11-08,13.5,19.4,7.6,6.9,,,,,,,0,0,0,7.6,56,10.2,,68,7.3,,17.6,,22,,,,20.2,,,4.4,,0,
NH0046,1979-11-09,13.35,16.8,9.9,8.9,,,,,,,0,0,0,7.9,58,9.7,,64,6.5,,7.2,,9,,,,20.7,,,3.7,,0,
NH0046,1979-11-10,13.3,20.6,6,1.8,,,,,,,0,0,0,12.3,90,12.6,,66,10.4,,12.8,,16,,,,28.2,,,4.3,,1.643836,
NH0046,1979-11-11,16.8,23.1,10.5,6.7,,,,,,,0,0,0,12.6,92,14.3,,62,12.3,,15.2,,19,,,,28.7,,,5.3,,0,
NH0046,1979-11-12,19.55,26.4,12.7,9.3,,,,,,,4.6,0,0,11.2,82,17.2,,65,15.1,,11.2,,14,,,,26.4,,,5.2,,0,
NH0046,1979-11-13,17.5,21.5,13.5,13.3,,,,,,,3.8,0,0,4.5,33,13.3,,72,11.2,,10.4,,13,,,,15.2,,,3.8,,0,
NH0046,1979-11-14,13.2,18.7,7.7,4.9,,,,,,,0.2,0,0,10,73,11.1,,62,8.5,,17.6,,22,,,,24.5,,,4.5,,0,
NH0046,1979-11-15,13.2,15.3,11.1,10.8,,,,,,,0.4,0,0,0.1,1,12.6,,81,10.4,,22.4,,28,,,,7.8,,,2.4,,0,
NH0046,1979-11-16,15.85,18.9,12.8,11.9,,,,,,,23,0,0,0,0,18.5,,93,16.3,,10.4,,13,,,,7.7,,,1.4,,0,
NH0046,1979-11-17,18.4,20.2,16.6,16.6,,,,,,,7.5,0,0,0,0,19.3,,92,16.9,,15.2,,19,,,,7.7,,,2,,0,
NH0046,1979-11-18,18.85,23.9,13.8,13,,,,,,,0,0,0,4.5,32,16,,70,14,,15.2,,19,,,,15.3,,,4,,0,
NH0046,1979-11-19,16.2,22.2,10.2,7.2,,,,,,,0.9,0,0,3.9,28,15.2,,78,13.2,,7.2,,9,,,,14.4,,,2.8,,0,
NH0046,1979-11-20,15.25,18.2,12.3,8.4,,,,,,,13.5,0,0,2.7,19,15.8,,89,13.8,,12.8,,16,,,,12.3,,,2.4,,0,
NH0046,1979-11-21,17.4,23.9,10.9,7.4,,,,,,,0,0,0,6.2,45,17.9,,77,15.8,,10.4,,13,,,,18.3,,,3.3,,0,
NH0046,1979-11-22,19.7,25,14.4,10.7,,,,,,,1,0,0,2.9,21,20,,83,17.5,,9.6,,12,,,,12.7,,,2.8,,0,
NH0046,1979-11-23,20,25.6,14.4,12.2,,,,,,,0,0,0,2.6,19,15.5,,67,13.5,,6.4,,8,,,,12.2,,,3.3,,0,
NH0046,1979-11-24,16.25,20.3,12.2,8.3,,,,,,,0,0,0,2.8,20,14.5,,78,12.5,,19.2,,24,,,,12.6,,,3.4,,0,
NH0046,1979-11-25,14.1,19.6,8.6,7.4,,,,,,,0,0,0,13.3,95,9.9,,57,6.8,,8.8,,11,,,,30.6,,,5.1,,0,
NH0046,1979-11-26,14.75,22.2,7.3,1.9,,,,,,,0,0,0,12.1,86,10.9,,53,8.2,,12,,15,,,,28.6,,,5.2,,0,
NH0046,1979-11-27,18,25.3,10.7,6.3,,,,,,,0,0,0,11.7,83,12.5,,50,10.3,,16.8,,21,,,,27.9,,,6.2,,0,
NH0046,1979-11-28,21.8,30.1,13.5,10,,,,,,,0,0,0,12.9,92,16.9,,56,14.9,,13.6,,17,,,,30,,,6.7,,0,
NH0046,1979-11-29,22.9,30.2,15.6,10.3,,,,,,,26.7,0,0,11.9,85,18.5,,57,16.3,,12.8,,16,,,,28.3,,,6.5,,0,
NH0046,1979-11-30,20.75,26.9,14.6,15,,,,,,,0,0,0,8.8,62,20.2,,81,17.7,,8.8,,11,,,,23,,,4.6,,0,
NH0046,1979-12-01,18.35,21.9,14.8,9.6,,,,,,,0,0,0,1.8,13,17.6,,79,15.5,,14.4,,18,,,,11,,,2.9,,0,
NH0046,1979-12-02,15.65,19.1,12.2,11.2,,,,,,,15.3,0,0,0,0,13,,83,10.9,,16.8,,21,,,,8,,,3,,0,
NH0046,1979-12-03,16.5,20.7,12.3,12.1,,,,,,,0,0,0,1.1,8,17,,87,15,,12.8,,16,,,,9.9,,,2.2,,0,
NH0046,1979-12-04,17.45,23,11.9,9.1,,,,,,,0,0,0,10,71,17.8,,74,15.7,,11.2,,14,,,,25.2,,,4.4,,0,
NH0046,1979-12-05,21.6,26.3,16.9,14.7,,,,,,,0,0,0,4.3,30,22.3,,82,19.2,,12.8,,16,,,,15.4,,,3.6,,0,
NH0046,1979-12-06,23.3,27.4,19.2,19.1,,,,,,,0.4,0,0,8,56,23.3,,86,20,,13.6,,17,,,,21.8,,,5.1,,0,
NH0046,1979-12-07,23.15,30.5,15.8,10.2,,,,,,,0,0,0,11.2,79,23.6,,72,20.2,,12.8,,16,,,,27.3,,,5.9,,0,
NH0046,1979-12-08,28,33.3,22.7,21.8,,,,,,,8,0,0,7,49,30.7,,83,24.5,,11.2,,14,,,,20.1,,,5.3,,0,
NH0046,1979-12-09,24.95,29.7,20.2,19.9,,,,,,,0,0,0,11,77,27.4,,80,22.6,,12,,15,,,,27,,,6,,0,
NH0046,1979-12-10,26.1,30.6,21.6,19.9,,,,,,,0,0,0,13.3,93,27.2,,74,22.5,,14.4,,18,,,,31,,,7.3,,0,
NH0046,1979-12-11,27,33.8,20.2,20,,,,,,,93.5,0,0,7.1,50,28.5,,78,23.2,,22.4,,28,,,,20.3,,,6,,0,
NH0046,1979-12-12,23.1,26.4,19.8,19.2,,,,,,,0.8,0,0,1.6,11,24.7,,87,20.9,,10.4,,13,,,,10.8,,,2.8,,0,
NH0046,1979-12-13,24.05,27.8,20.3,19.6,,,,,,,2.5,0,0,7.3,51,26.4,,83,22,,8.8,,11,,,,20.7,,,4.5,,0,
NH0046,1979-12-14,19.45,24.7,14.2,14.2,,,,,,,0,0,0,7.7,54,15.5,,75,13.5,,17.6,,22,,,,21.4,,,5.4,,0,
NH0046,1979-12-15,16.55,21.8,11.3,9.7,,,,,,,0,0,0,13.2,92,12.5,,61,10.3,,8.8,,11,,,,30.9,,,5.5,,0,
NH0046,1979-12-16,16.9,23.5,10.3,5.2,,,,,,,0,0,0,13.4,94,14.8,,65,12.8,,7.2,,9,,,,31.3,,,5.2,,0,
NH0046,1979-12-17,19.6,27,12.2,7.6,,,,,,,0,0,0,9.2,64,16.1,,58,14.1,,3.2,,4,,,,24,,,4.5,,0,
NH0046,1979-12-18,21.55,27.3,15.8,12.6,,,,,,,0,0,0,3.7,26,19.3,,63,16.9,,10.4,,13,,,,14.5,,,3.8,,0,
NH0046,1979-12-19,23.55,31,16.1,14.8,,,,,,,0,0,0,11.7,82,22.4,,67,19.3,,1.6,,2,,,,28.3,,,5.6,,0,
NH0046,1979-12-20,25.75,31.2,20.3,14.2,,,,,,,0,0,0,8.2,57,18.9,,54,16.6,,6.4,,8,,,,22.3,,,5.7,,0,
NH0046,1979-12-21,23.05,29.5,16.6,13.8,,,,,,,0,0,0,6.5,45,18.9,,63,16.6,,16.8,,21,,,,19.4,,,5.7,,0,
NH0046,1979-12-22,21.55,27.3,15.8,13.4,,,,,,,0,0,0,13,91,16.1,,58,14.1,,11.2,,14,,,,30.6,,,6.6,,0,
NH0046,1979-12-23,20.2,26.6,13.8,10.2,,,,,,,0,0,0,12.9,90,14.2,,54,12.2,,8.8,,11,,,,30.4,,,6.2,,0,
NH0046,1979-12-24,20.05,27.6,12.5,9.1,,,,,,,0,0,0,12.7,89,16.8,,57,14.8,,5.6,,7,,,,30.1,,,5.6,,0,
NH0046,1979-12-25,23.15,30.3,16,11.1,,,,,,,0,0,0,11.6,81,19,,58,16.7,,2.4,,3,,,,28.2,,,5.6,,0,
NH0046,1979-12-26,23.65,29.5,17.8,15.2,,,,,,,0,0,0,11.1,78,21.8,,70,18.9,,12.8,,16,,,,27.3,,,6.3,,0,
NH0046,1979-12-27,23.6,31.7,15.5,13,,,,,,,0,0,0,13,91,21,,60,18.3,,10.4,,13,,,,30.6,,,6.7,,0,
NH0046,1979-12-28,24.9,32.3,17.5,13.7,,,,,,,0,0,0,13.3,93,19.3,,53,16.9,,8.8,,11,,,,31.1,,,7.1,,0,
NH0046,1979-12-29,25.25,34.2,16.3,12.9,,,,,,,0.2,0,0,9.5,67,19.5,,54,17.1,,10.4,,13,,,,24.5,,,6.4,,0,
NH0046,1979-12-30,19.2,23.8,14.6,14.6,,,,,,,0,0,0,11.9,83,13.8,,62,11.8,,24.8,,31,,,,28.7,,,7.4,,0,
NH0046,1979-12-31,14.95,24.6,5.3,3.4,,,,,,,0,0,0,13.3,93,10.1,,47,7.1,,8.8,,11,,,,31.1,,,5.4,,2.11399,
NH0046,1980-01-01,17.3,26.8,7.8,5,,,,,,,0,0,0,13.1,92,13.9,,55,11.9,,12,,15,,,,30.7,,,5.7,,0,
NH0046,1980-01-02,21.75,30.3,13.2,7.9,,,,,,,0,0,0,13.3,93,15,,49,13,,11.2,,14,,,,31.1,,,6.8,,0,
NH0046,1980-01-03,23.4,31.1,15.7,10.3,,,,,,,0,0,0,12.1,85,15.5,,49,13.5,,7.2,,9,,,,29,,,6.4,,0,
NH0046,1980-01-04,25.5,32.4,18.6,13,,,,,,,0,0,0,8.8,62,17.2,,48,15.1,,12,,15,,,,23.3,,,6.7,,0,
NH0046,1980-01-05,23.95,27,20.9,18.7,,,,,,,0,0,0,2.4,17,21.4,,77,18.6,,12,,15,,,,12.2,,,4,,0,
NH0046,1980-01-06,25.2,33.7,16.7,14.6,,,,,,,0,0,0,12.4,87,21.5,,60,18.7,,8.8,,11,,,,29.5,,,6.8,,0,
NH0046,1980-01-07,26.6,33.5,19.7,15.6,,,,,,,1,0,0,6.8,48,18.3,,51,16.1,,11.2,,14,,,,19.8,,,6.2,,0,
NH0046,1980-01-08,24.9,35.1,14.7,11.6,,,,,,,0,0,0,13.1,93,22.2,,68,19.2,,4.8,,6,,,,30.6,,,6.4,,0,
NH0046,1980-01-09,26.3,36.4,16.2,12,,,,,,,0.2,0,0,11,78,19.9,,48,17.4,,8,,10,,,,27,,,6.6,,0,
NH0046,1980-01-10,27.7,36.3,19.1,15.7,,,,,,,3.2,0,0,8.2,58,20.4,,62,17.8,,7.2,,9,,,,22.1,,,6,,0,
NH0046,1980-01-11,25.7,33.3,18.1,15.8,,,,,,,0,0,0,13.1,93,19.5,,53,17.1,,10.4,,13,,,,30.6,,,7.4,,0,
NH0046,1980-01-12,24.85,35,14.7,10.1,,,,,,,0,0,0,13.3,94,17.1,,46,15,,8.8,,11,,,,30.9,,,7.1,,0,
NH0046,1980-01-13,24.35,32.3,16.4,11.9,,,,,,,0,0,0,13.3,95,18.3,,52,16.1,,8.8,,11,,,,30.9,,,6.9,,0,
NH0046,1980-01-14,26,34.6,17.4,13.2,,,,,,,0,0,0,13.3,95,20.7,,51,18.1,,12,,15,,,,30.9,,,7.6,,0,
NH0046,1980-01-15,28.05,34.7,21.4,19,,,,,,,13.8,0,0,7.2,51,22.5,,58,19.4,,14.4,,18,,,,20.3,,,6.7,,0,
NH0046,1980-01-16,25.6,30.7,20.5,19.4,,,,,,,4.3,0,0,6.1,44,24.8,,78,21,,7.2,,9,,,,18.4,,,4.6,,0,
NH0046,1980-01-17,26,31.7,20.3,19,,,,,,,2,0,0,7.4,53,25.5,,75,21.4,,4.8,,6,,,,20.6,,,4.8,,0,
NH0046,1980-01-18,27.8,34.3,21.3,19.2,,,,,,,1.1,0,0,10.2,73,24.2,,67,20.6,,15.2,,19,,,,25.4,,,7.3,,0,
NH0046,1980-01-19,25.6,33.5,17.7,15.7,,,,,,,0,0,0,12.4,89,18.2,,49,16,,12.8,,16,,,,29.1,,,7.5,,0,
NH0046,1980-01-20,24.4,33.7,15.1,11.9,,,,,,,0,0,0,13.2,95,17.3,,49,15.2,,8.8,,11,,,,30.5,,,6.9,,0,
NH0046,1980-01-21,28.5,36.9,20.1,17.2,,,,,,,0,0,0,11.9,86,15.6,,40,13.6,,10.4,,13,,,,28.2,,,7.8,,0,
NH0046,1980-01-22,29.45,38.7,20.2,18,,,,,,,0,0,0,12.8,92,20.2,,44,17.7,,11.2,,14,,,,29.7,,,8.2,,0,
NH0046,1980-01-23,29,34.8,23.2,20.6,,,,,,,0,0,0,8.3,60,15.8,,41,13.8,,12.8,,16,,,,22,,,7.6,,0,
NH0046,1980-01-24,18.55,25.8,11.3,12.6,,,,,,,0,0,0,12.8,93,10.2,,44,7.3,,17.6,,22,,,,29.6,,,7.1,,0,
NH0046,1980-01-25,20.8,30.7,10.9,6.4,,,,,,,0,0,0,12.1,88,13.2,,42,11.1,,12,,15,,,,28.4,,,6.4,,0,
NH0046,1980-01-26,26.5,34.6,18.4,16.3,,,,,,,8,0,0,10.2,74,20.3,,58,17.7,,13.6,,17,,,,25.1,,,7,,0,
NH0046,1980-01-27,24.35,29.2,19.5,17.9,,,,,,,0,0,0,9.4,68,20.2,,72,17.7,,8.8,,11,,,,23.7,,,5.6,,0,
NH0046,1980-01-28,20.25,27.6,12.9,10.6,,,,,,,0,0,0,13,95,14.9,,58,12.9,,8,,10,,,,29.8,,,5.8,,0,
NH0046,1980-01-29,22.85,33,12.7,7.6,,,,,,,0,0,0,10.3,75,16.9,,49,14.9,,8,,10,,,,25.1,,,5.6,,0,
NH0046,1980-01-30,22.7,25.8,19.6,16.2,,,,,,,3.5,0,0,0.6,4,21.9,,76,19,,7.2,,9,,,,8.6,,,2.6,,0,
NH0046,1980-01-31,22.85,31.5,14.2,12.7,,,,,,,0,0,0,11.8,86,20.5,,66,17.9,,8.8,,11,,,,27.6,,,5.8,,0,
NH0046,1980-02-01,23.15,29.4,16.9,16.1,,,,,,,0,0,0,12.5,92,18.7,,64,16.4,,10.4,,13,,,,28.7,,,6.3,,0,
NH0046,1980-02-02,23.4,32.6,14.2,10.2,,,,,,,0,0,0,12.8,94,17.9,,51,15.8,,12.8,,16,,,,29.2,,,6.8,,0,
NH0046,1980-02-03,23.15,31,15.3,12.3,,,,,,,0,0,0,8.7,64,18.6,,57,16.4,,15.2,,19,,,,22.2,,,5.9,,0,
NH0046,1980-02-04,21.45,27.6,15.3,11.9,,,,,,,13.6,0,0,0.5,4,20.7,,74,18.1,,8.8,,11,,,,8.3,,,2.5,,0,
NH0046,1980-02-05,23.05,29.7,16.4,16.7,,,,,,,0.5,0,0,6.9,51,18.8,,70,16.5,,17.6,,22,,,,19.1,,,5.6,,0,
NH0046,1980-02-06,25.1,33.3,16.9,14.9,,,,,,,42,0,0,8.7,65,15.8,,56,13.8,,8.8,,11,,,,22,,,5.8,,0,
NH0046,1980-02-07,18.55,26.3,10.8,8.7,,,,,,,0,0,0,11.8,88,14.1,,61,12.1,,12.8,,16,,,,27.2,,,5.5,,0,
NH0046,1980-02-08,22.5,31.5,13.5,9.7,,,,,,,0.4,0,0,12.4,92,18.4,,57,16.2,,12.8,,16,,,,28.1,,,6.2,,0,
NH0046,1980-02-09,20.75,26.2,15.3,15.4,,,,,,,19.6,0,0,0.1,1,18.2,,94,16,,8.8,,11,,,,7.5,,,2.6,,0,
NH0046,1980-02-10,20.4,26.7,14.1,13.2,,,,,,,0,0,0,10.1,76,17.3,,72,15.2,,6.4,,8,,,,24.1,,,4.6,,0,
NH0046,1980-02-11,21.4,28.6,14.2,12.1,,,,,,,0,0,0,10.8,81,16.4,,57,14.4,,14.4,,18,,,,25.2,,,5.9,,0,
NH0046,1980-02-12,21.7,26.7,16.7,15.6,,,,,,,0,0,0,12.2,92,16.7,,61,14.7,,13.6,,17,,,,27.5,,,6.1,,0,
NH0046,1980-02-13,18.6,27.1,10.1,3.1,,,,,,,0,0,0,12.3,93,16.3,,63,14.3,,8.8,,11,,,,27.6,,,4.9,,0,
NH0046,1980-02-14,24,33.5,14.5,11,,,,,,,0,0,0,9.8,74,26.5,,72,22,,6.4,,8,,,,23.4,,,4.7,,0,
NH0046,1980-02-15,24.25,26.9,21.6,19.9,,,,,,,3.6,0,0,0,0,26,,88,21.7,,10.4,,13,,,,7.1,,,2.3,,0,
NH0046,1980-02-16,23.6,28.7,18.5,17.2,,,,,,,0,0,0,8.1,62,24,,80,20.4,,10.4,,13,,,,20.4,,,4.5,,0,
NH0046,1980-02-17,19.6,26,13.2,12.2,,,,,,,0,0,0,11.4,87,17.8,,72,15.7,,12,,15,,,,25.8,,,4.9,,0,
NH0046,1980-02-18,18.6,24.7,12.5,8.7,,,,,,,0,0,0,10.4,79,22.1,,87,19.1,,8,,10,,,,24.1,,,3.8,,0,
NH0046,1980-02-19,20.55,28.6,12.5,8.6,,,,,,,0,0,0,11.4,87,18.1,,65,15.9,,8.8,,11,,,,25.6,,,4.9,,0,
NH0046,1980-02-20,20.65,28.1,13.2,10.6,,,,,,,0,0,0,11.6,89,18.6,,68,16.4,,8,,10,,,,25.9,,,4.8,,0,
NH0046,1980-02-21,21,27.7,14.3,9.5,,,,,,,0,0,0,11,85,18.5,,70,16.3,,10.4,,13,,,,24.8,,,4.9,,0,
NH0046,1980-02-22,22,27.5,16.5,12.6,,,,,,,10.7,0,0,4.7,36,22.1,,77,19.1,,6.4,,8,,,,14.5,,,3.1,,0,
NH0046,1980-02-23,22.9,27.3,18.5,16.5,,,,,,,0.5,0,0,7.7,60,23.7,,92,20.2,,8.8,,11,,,,19.3,,,4,,0,
NH0046,1980-02-24,21.75,27.8,15.7,14.7,,,,,,,0,0,0,7.5,58,21.6,,82,18.7,,5.6,,7,,,,18.9,,,3.7,,0,
NH0046,1980-02-25,21.55,28.2,14.9,13.7,,,,,,,0,0,0,11.3,88,22.9,,81,19.7,,0.8,,1,,,,24.9,,,4.3,,0,
NH0046,1980-02-26,23.2,31.7,14.7,12.5,,,,,,,0.5,0,0,9,70,23.7,,76,20.2,,4.8,,6,,,,21.1,,,4.2,,0,
NH0046,1980-02-27,24.05,30.8,17.3,16.2,,,,,,,0,0,0,11,86,20.8,,69,18.1,,5.6,,7,,,,24.2,,,5,,0,
NH0046,1980-02-28,24.75,34.4,15.1,12.6,,,,,,,0,0,0,10.9,85,20.7,,58,18.1,,7.2,,9,,,,24,,,5.2,,0,
NH0046,1980-02-29,26.35,33.6,19.1,16.2,,,,,,,79.2,0,0,6.4,50,25.5,,76,21.4,,12,,15,,,,16.8,,,4.6,,0,
NH0046,1980-03-01,21.6,26,17.2,17.5,,,,,,,0,0,0,3.6,28,23.8,,90,20.3,,4.8,,6,,,,12.3,,,2.4,,0,
NH0046,1980-03-02,22,29.2,14.8,12.9,,,,,,,0,0,0,11.4,90,21.8,,76,18.9,,6.4,,8,,,,24.5,,,4.5,,0,
NH0046,1980-03-03,20.9,26.9,14.9,11.2,,,,,,,0,0,0,11.4,90,22,,80,19,,12.8,,16,,,,24.4,,,4.4,,0,
NH0046,1980-03-04,24.1,28.1,20.1,17.7,,,,,,,2.5,0,0,5,40,25,,85,21.1,,8.8,,11,,,,14.3,,,3.4,,0,
NH0046,1980-03-05,21.05,25.2,16.9,16.9,,,,,,,31.5,0,0,2.2,18,21.1,,85,18.4,,22.4,,28,,,,9.8,,,3,,0,
NH0046,1980-03-06,19.3,23.2,15.4,16.6,,,,,,,2.8,0,0,1.8,14,20.7,,91,18.1,,10.4,,13,,,,9.2,,,1.9,,0,
NH0046,1980-03-07,19.8,25.3,14.3,12.1,,,,,,,0,0,0,10.2,82,22.6,,89,19.5,,4.8,,6,,,,22.1,,,3.5,,0,
NH0046,1980-03-08,21.75,28.3,15.2,13.8,,,,,,,0,0,0,11,88,24.6,,86,20.8,,2.4,,3,,,,23.2,,,3.9,,0,
NH0046,1980-03-09,25.45,31.5,19.4,17.3,,,,,,,0.4,0,0,7.9,64,27.9,,81,22.9,,7.2,,9,,,,18.4,,,4,,0,
NH0046,1980-03-10,23.85,26.4,21.3,20.6,,,,,,,1.5,0,0,1.1,9,24.8,,89,21,,8.8,,11,,,,7.9,,,2.3,,0,
NH0046,1980-03-11,23.85,27.7,20,19.1,,,,,,,45,0,0,2.8,23,25,,85,21.1,,7.2,,9,,,,10.4,,,2.6,,0,
NH0046,1980-03-12,20.45,26.7,14.2,12.9,,,,,,,0,0,0,11,89,20.7,,79,18.1,,6.4,,8,,,,22.8,,,3.8,,0,
NH0046,1980-03-13,21.75,29.2,14.3,12.9,,,,,,,0,0,0,11,89,22.4,,77,19.3,,3.2,,4,,,,22.7,,,3.9,,0,
NH0046,1980-03-14,23.15,29.4,16.9,13.2,,,,,,,0,0,0,10.9,89,22.2,,77,19.2,,6.4,,8,,,,22.4,,,4.3,,0,
NH0046,1980-03-15,22.4,27.9,16.9,14.1,,,,,,,0,0,0,10.7,88,22.2,,77,19.2,,8,,10,,,,22,,,4.1,,0,
NH0046,1980-03-16,23.85,30.5,17.2,14.8,,,,,,,0,0,0,11,90,27,,80,22.4,,6.4,,8,,,,22.3,,,4.1,,0,
NH0046,1980-03-17,26.25,31.7,20.8,17.5,,,,,,,0,0,0,10.6,87,27.2,,76,22.5,,6.4,,8,,,,21.6,,,4.6,,0,
